"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Ridderkerk";597;"Ridderkerk";46189;"14-10-2020";"27-10-2020";519;1123,6;5;10,8;4;8,7
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"14-10-2020";"27-10-2020";282;738,7;1;2,6;0;0
"Rijswijk";603;"Rijswijk";54450;"14-10-2020";"27-10-2020";573;1052,3;3;5,5;14;25,7
"Roerdalen";1669;"Roerdalen";20574;"14-10-2020";"27-10-2020";55;267,3;0;0;0;0
"Roermond";957;"Roermond";58260;"14-10-2020";"27-10-2020";241;413,7;1;1,7;1;1,7
"Roosendaal";1674;"Roosendaal";77251;"14-10-2020";"27-10-2020";694;898,4;4;5,2;6;7,8
"Rotterdam";599;"Rotterdam";651157;"14-10-2020";"27-10-2020";7748;1189,9;125;19,2;62;9,5
"Rozendaal";277;"Rozendaal";1704;"14-10-2020";"27-10-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"14-10-2020";"27-10-2020";184;804,3;2;8,7;0;0
"Schagen";441;"Schagen";46483;"14-10-2020";"27-10-2020";311;669,1;1;2,2;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"14-10-2020";"27-10-2020";65;657,9;0;0;0;0
"Schiedam";606;"Schiedam";78730;"14-10-2020";"27-10-2020";990;1257,5;13;16,5;3;3,8
"Schiermonnikoog";88;"Schiermonnikoog";947;"14-10-2020";"27-10-2020";2;211,2;1;105,6;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"14-10-2020";"27-10-2020";126;372,4;4;11,8;0;0
"Simpelveld";965;"Simpelveld";10555;"14-10-2020";"27-10-2020";33;312,6;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"14-10-2020";"27-10-2020";82;703;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"14-10-2020";"27-10-2020";240;821,7;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"14-10-2020";"27-10-2020";281;304;6;6,5;1;1,1
"Sliedrecht";610;"Sliedrecht";25220;"14-10-2020";"27-10-2020";251;995,2;1;4;0;0
"Sluis";1714;"Sluis";23210;"14-10-2020";"27-10-2020";48;206,8;1;4,3;0;0
"Smallingerland";90;"Smallingerland";56150;"14-10-2020";"27-10-2020";172;306,3;2;3,6;1;1,8
"Soest";342;"Soest";46606;"14-10-2020";"27-10-2020";432;926,9;7;15;6;12,9
"Someren";847;"Someren";19368;"14-10-2020";"27-10-2020";123;635,1;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"14-10-2020";"27-10-2020";111;640,8;0;0;1;5,8
"Stadskanaal";37;"Stadskanaal";31686;"14-10-2020";"27-10-2020";160;505;5;15,8;0;0
"Staphorst";180;"Staphorst";17145;"14-10-2020";"27-10-2020";159;927,4;3;17,5;0;0
"Stede Broec";532;"Stede Broec";21726;"14-10-2020";"27-10-2020";114;524,7;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"14-10-2020";"27-10-2020";208;851,9;3;12,3;1;4,1
"Steenwijkerland";1708;"Steenwijkerland";44126;"14-10-2020";"27-10-2020";120;271,9;1;2,3;1;2,3
"Stein";971;"Stein";25007;"14-10-2020";"27-10-2020";87;347,9;3;12;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"14-10-2020";"27-10-2020";483;743,9;3;4,6;3;4,6
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"14-10-2020";"27-10-2020";381;423,4;1;1,1;0;0
"Terneuzen";715;"Terneuzen";54426;"14-10-2020";"27-10-2020";174;319,7;2;3,7;0;0
"Terschelling";93;"Terschelling";4888;"14-10-2020";"27-10-2020";26;531,9;0;0;1;20,5
"Texel";448;"Texel";13575;"14-10-2020";"27-10-2020";33;243,1;1;7,4;0;0
"Teylingen";1525;"Teylingen";37440;"14-10-2020";"27-10-2020";313;836;1;2,7;1;2,7
"Tholen";716;"Tholen";25757;"14-10-2020";"27-10-2020";138;535,8;2;7,8;1;3,9
"Tiel";281;"Tiel";42159;"14-10-2020";"27-10-2020";380;901,3;3;7,1;0;0
"Tilburg";855;"Tilburg";219789;"14-10-2020";"27-10-2020";1631;742,1;15;6,8;7;3,2
"Tubbergen";183;"Tubbergen";21275;"14-10-2020";"27-10-2020";351;1649,8;0;0;1;4,7
"Twenterand";1700;"Twenterand";33743;"14-10-2020";"27-10-2020";276;817,9;0;0;1;3
"Tynaarlo";1730;"Tynaarlo";33887;"14-10-2020";"27-10-2020";103;304;2;5,9;1;3
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"14-10-2020";"27-10-2020";69;215,3;0;0;2;6,2
"Uden";856;"Uden";42119;"14-10-2020";"27-10-2020";239;567,4;0;0;1;2,4
"Uitgeest";450;"Uitgeest";13666;"14-10-2020";"27-10-2020";105;768,3;2;14,6;1;7,3
"Uithoorn";451;"Uithoorn";29478;"14-10-2020";"27-10-2020";238;807,4;2;6,8;1;3,4
"Urk";184;"Urk";21031;"14-10-2020";"27-10-2020";63;299,6;1;4,8;0;0
"Utrecht";344;"Utrecht";357597;"14-10-2020";"27-10-2020";3674;1027,4;34;9,5;10;2,8
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"14-10-2020";"27-10-2020";378;762,4;3;6,1;5;10,1
"Vaals";981;"Vaals";10105;"14-10-2020";"27-10-2020";21;207,8;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"14-10-2020";"27-10-2020";82;501;2;12,2;2;12,2
"Valkenswaard";858;"Valkenswaard";31193;"14-10-2020";"27-10-2020";302;968,2;2;6,4;1;3,2
"Veendam";47;"Veendam";27384;"14-10-2020";"27-10-2020";70;255,6;1;3,7;0;0
"Veenendaal";345;"Veenendaal";66493;"14-10-2020";"27-10-2020";738;1109,9;4;6;2;3
"Veere";717;"Veere";21880;"14-10-2020";"27-10-2020";35;160;2;9,1;0;0
"Veldhoven";861;"Veldhoven";45466;"14-10-2020";"27-10-2020";391;860;2;4,4;0;0
"Velsen";453;"Velsen";68648;"14-10-2020";"27-10-2020";507;738,6;8;11,7;0;0
"Venlo";983;"Venlo";101802;"14-10-2020";"27-10-2020";747;733,8;6;5,9;7;6,9
"Venray";984;"Venray";43614;"14-10-2020";"27-10-2020";433;992,8;3;6,9;1;2,3
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"14-10-2020";"27-10-2020";369;649,5;9;15,8;3;5,3
"Vlaardingen";622;"Vlaardingen";73397;"14-10-2020";"27-10-2020";1025;1396,5;11;15;9;12,3
"Vlieland";96;"Vlieland";1155;"14-10-2020";"27-10-2020";3;259,7;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"14-10-2020";"27-10-2020";103;232,2;3;6,8;0;0
"Voerendaal";986;"Voerendaal";12475;"14-10-2020";"27-10-2020";43;344,7;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"14-10-2020";"27-10-2020";168;656,4;1;3,9;0;0
"Voorst";285;"Voorst";24552;"14-10-2020";"27-10-2020";105;427,7;1;4,1;0;0
"Vught";865;"Vught";26558;"14-10-2020";"27-10-2020";176;662,7;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"14-10-2020";"27-10-2020";154;334,1;0;0;2;4,3
"Waalre";866;"Waalre";17456;"14-10-2020";"27-10-2020";133;761,9;0;0;3;17,2
"Waalwijk";867;"Waalwijk";48637;"14-10-2020";"27-10-2020";417;857,4;5;10,3;3;6,2
"Waddinxveen";627;"Waddinxveen";29291;"14-10-2020";"27-10-2020";249;850,1;3;10,2;0;0
"Wageningen";289;"Wageningen";39664;"14-10-2020";"27-10-2020";191;481,5;1;2,5;8;20,2
"Wassenaar";629;"Wassenaar";26305;"14-10-2020";"27-10-2020";193;733,7;1;3,8;0;0
"Waterland";852;"Waterland";17424;"14-10-2020";"27-10-2020";160;918,3;2;11,5;4;23
"Weert";988;"Weert";50105;"14-10-2020";"27-10-2020";358;714,5;5;10;0;0
"Weesp";457;"Weesp";19738;"14-10-2020";"27-10-2020";194;982,9;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"14-10-2020";"27-10-2020";341;667;6;11,7;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"14-10-2020";"27-10-2020";124;641,7;1;5,2;1;5,2
"Westerkwartier";1969;"Westerkwartier";63329;"14-10-2020";"27-10-2020";142;224,2;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"14-10-2020";"27-10-2020";33;169,6;0;0;0;0
"Westervoort";293;"Westervoort";14971;"14-10-2020";"27-10-2020";58;387,4;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"14-10-2020";"27-10-2020";114;443;1;3,9;1;3,9
"Westland";1783;"Westland";110375;"14-10-2020";"27-10-2020";1016;920,5;7;6,3;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"14-10-2020";"27-10-2020";113;436,1;0;0;1;3,9
"Westvoorne";614;"Westvoorne";14731;"14-10-2020";"27-10-2020";110;746,7;1;6,8;1;6,8
"Wierden";189;"Wierden";24446;"14-10-2020";"27-10-2020";305;1247,6;0;0;0;0
"Wijchen";296;"Wijchen";41110;"14-10-2020";"27-10-2020";233;566,8;5;12,2;2;4,9
"Wijdemeren";1696;"Wijdemeren";24358;"14-10-2020";"27-10-2020";191;784,1;1;4,1;1;4,1
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"14-10-2020";"27-10-2020";171;715,1;1;4,2;3;12,5
"Winterswijk";294;"Winterswijk";28854;"14-10-2020";"27-10-2020";158;547,6;2;6,9;1;3,5
"Woensdrecht";873;"Woensdrecht";21876;"14-10-2020";"27-10-2020";166;758,8;3;13,7;5;22,9
"Woerden";632;"Woerden";52299;"14-10-2020";"27-10-2020";358;684,5;6;11,5;1;1,9
"Wormerland";880;"Wormerland";16270;"14-10-2020";"27-10-2020";118;725,3;0;0;4;24,6
"Woudenberg";351;"Woudenberg";13362;"14-10-2020";"27-10-2020";90;673,6;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"14-10-2020";"27-10-2020";1420;905,6;15;9,6;11;7
"Zaltbommel";297;"Zaltbommel";28881;"14-10-2020";"27-10-2020";176;609,4;1;3,5;1;3,5
"Zandvoort";473;"Zandvoort";17116;"14-10-2020";"27-10-2020";85;496,6;3;17,5;0;0
"Zeewolde";50;"Zeewolde";22653;"14-10-2020";"27-10-2020";89;392,9;0;0;0;0
"Zeist";355;"Zeist";64905;"14-10-2020";"27-10-2020";454;699,5;4;6,2;2;3,1
"Zevenaar";299;"Zevenaar";43750;"14-10-2020";"27-10-2020";189;432;4;9,1;2;4,6
"Zoetermeer";637;"Zoetermeer";125285;"14-10-2020";"27-10-2020";949;757,5;5;4;6;4,8
"Zoeterwoude";638;"Zoeterwoude";8605;"14-10-2020";"27-10-2020";71;825,1;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"14-10-2020";"27-10-2020";352;802,1;3;6,8;1;2,3
"Zundert";879;"Zundert";21829;"14-10-2020";"27-10-2020";170;778,8;1;4,6;0;0
"Zutphen";301;"Zutphen";47934;"14-10-2020";"27-10-2020";223;465,2;2;4,2;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"14-10-2020";"27-10-2020";140;617,1;1;4,4;1;4,4
"Zwijndrecht";642;"Zwijndrecht";44737;"14-10-2020";"27-10-2020";498;1113,2;2;4,5;3;6,7
"Zwolle";193;"Zwolle";128840;"14-10-2020";"27-10-2020";587;455,6;0;0;1;0,8
