"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Meierijstad";1948;"Meierijstad";81194;"10-06-2020";"23-06-2020";4;4,9;0;0;0;0
"Meppel";119;"Meppel";33920;"10-06-2020";"23-06-2020";1;2,9;0;0;1;2,9
"Middelburg";687;"Middelburg";48822;"10-06-2020";"23-06-2020";1;2;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"10-06-2020";"23-06-2020";2;10,3;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"10-06-2020";"23-06-2020";1;9,1;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"10-06-2020";"23-06-2020";1;2,7;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Montferland";1955;"Montferland";36011;"10-06-2020";"23-06-2020";9;25;1;2,8;0;0
"Montfoort";335;"Montfoort";13917;"10-06-2020";"23-06-2020";1;7,2;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"10-06-2020";"23-06-2020";6;24,7;1;4,1;1;4,1
"Nederweert";946;"Nederweert";17019;"10-06-2020";"23-06-2020";3;17,6;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"10-06-2020";"23-06-2020";4;6,3;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"10-06-2020";"23-06-2020";2;6,9;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"10-06-2020";"23-06-2020";3;6,9;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"10-06-2020";"23-06-2020";18;10,1;0;0;1;0,6
"Nissewaard";1930;"Nissewaard";85219;"10-06-2020";"23-06-2020";2;2,3;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"10-06-2020";"23-06-2020";1;2,2;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"10-06-2020";"23-06-2020";3;6,9;1;2,3;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"10-06-2020";"23-06-2020";1;4,3;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"10-06-2020";"23-06-2020";2;7,2;0;0;0;0
"Oegstgeest";579;"Oegstgeest";24840;"10-06-2020";"23-06-2020";4;16,1;0;0;0;0
"Oirschot";823;"Oirschot";18714;"10-06-2020";"23-06-2020";3;16;0;0;0;0
"Oisterwijk";824;"Oisterwijk";26245;"10-06-2020";"23-06-2020";2;7,6;0;0;0;0
"Oldambt";1895;"Oldambt";38209;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"10-06-2020";"23-06-2020";4;16,9;0;0;0;0
"Oldenzaal";173;"Oldenzaal";31836;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Ommen";175;"Ommen";18009;"10-06-2020";"23-06-2020";1;5,6;0;0;1;5,6
"Oost Gelre";1586;"Oost Gelre";29627;"10-06-2020";"23-06-2020";6;20,3;0;0;0;0
