"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Lingewaard";1705;"Lingewaard";46601;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Lisse";553;"Lisse";22955;"24-06-2020";"07-07-2020";1;4,4;0;0;0;0
"Lochem";262;"Lochem";33729;"24-06-2020";"07-07-2020";2;5,9;0;0;0;0
"Loon op Zand";809;"Loon op Zand";23408;"24-06-2020";"07-07-2020";1;4,3;0;0;0;0
"Lopik";331;"Lopik";14467;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Loppersum";24;"Loppersum";9537;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Losser";168;"Losser";22683;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"24-06-2020";"07-07-2020";9;36;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"24-06-2020";"07-07-2020";2;8,3;0;0;0;0
"Maassluis";556;"Maassluis";33213;"24-06-2020";"07-07-2020";20;60,2;0;0;5;15,1
"Maastricht";935;"Maastricht";121575;"24-06-2020";"07-07-2020";4;3,3;0;0;0;0
"Medemblik";420;"Medemblik";45101;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Meerssen";938;"Meerssen";18828;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Meierijstad";1948;"Meierijstad";81194;"24-06-2020";"07-07-2020";3;3,7;0;0;0;0
"Meppel";119;"Meppel";33920;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Middelburg";687;"Middelburg";48822;"24-06-2020";"07-07-2020";2;4,1;0;0;0;0
"Midden-Delfland";1842;"Midden-Delfland";19341;"24-06-2020";"07-07-2020";9;46,5;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Moerdijk";1709;"Moerdijk";37129;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Montferland";1955;"Montferland";36011;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Montfoort";335;"Montfoort";13917;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Mook en Middelaar";944;"Mook en Middelaar";7847;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"24-06-2020";"07-07-2020";3;12,3;0;0;0;0
"Nederweert";946;"Nederweert";17019;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"24-06-2020";"07-07-2020";3;4,7;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"24-06-2020";"07-07-2020";1;3,5;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"24-06-2020";"07-07-2020";1;2,3;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"24-06-2020";"07-07-2020";8;4,5;0;0;0;0
"Nissewaard";1930;"Nissewaard";85219;"24-06-2020";"07-07-2020";13;15,3;0;0;0;0
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"24-06-2020";"07-07-2020";2;4,4;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Noordwijk";575;"Noordwijk";43508;"24-06-2020";"07-07-2020";2;4,6;0;0;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Nunspeet";302;"Nunspeet";27851;"24-06-2020";"07-07-2020";0;0;0;0;0;0
